date	externalid	number	constant	digits	decimals
2008-08-25	735999999000009192	3806257425	1.000	6	0
2008-05-28	735999999000007730	88322268	1.000	6	0
2008-05-28	735999999000007761	88208583	1.000	6	0
2008-05-27	735999999000007020	88322277	1.000	6	0
2008-05-26	735999999000007044	88208642	1.000	6	0
2008-08-27	735999999000009321	3806255030	1.000	6	0
2008-08-27	735999999000009338	3806255913	1.000	6	0
2008-05-26	735999999000007068	88208645	1.000	6	0
2008-05-27	735999999000007112	88208648	1.000	6	0
2008-08-27	735999999000007921	3806257837	1.000	6	0
2009-01-26	735999999000008072	3806254507	1.000	6	0
2009-06-23	735999999000009345	3806260554	1.000	6	0
2008-08-27	735999999000009352	3806255042	1.000	6	0
2008-11-11	735999999000008645	90434361	1.000	6	0
2008-03-31	735999999000008713	94676013	1.000	6	0
2008-09-05	735999999000007136	3806260646	1.000	6	0
2011-06-14	735999999000007228	3806252297	1.000	6	0
2008-03-31	735999999000008089	89760781	1.000	6	0
2011-09-09	735999999000008096	3806251077	1.000	6	0
2008-08-25	735999999000009666	3806257090	1.000	6	0
2008-08-25	735999999000009673	3806257452	1.000	6	0
2008-04-01	735999999000008737	94676019	1.000	6	0
2010-10-30	735999999000008782	3806253288	1.000	6	0
2008-08-25	735999999000009680	3806253945	1.000	6	0
2008-08-25	735999999000009697	3806256709	1.000	6	0
2013-06-03	735999999000008805	1301514372	1.000	6	0
2008-08-26	735999999000008874	3806255700	1.000	6	0
2008-12-04	735999999000009826	3806252220	1.000	6	0
2009-03-23	735999999000009840	3806254715	1.000	6	0
2008-08-26	735999999000008898	3806255914	1.000	6	0
2008-08-27	735999999000009031	3806260494	1.000	6	0
2008-03-31	735999999000008102	89760650	1.000	6	0
2008-03-31	735999999000008249	89760854	1.000	6	0
2009-03-23	735999999000009857	3806257473	1.000	6	0
2009-03-23	735999999000009864	3806257132	1.000	6	0
2008-08-27	735999999000009055	3806255985	1.000	6	0
2008-08-25	735999999000009239	3806257583	1.000	6	0
2008-03-31	735999999000008256	89760845	1.000	6	0
2008-03-31	735999999000008263	89760853	1.000	6	0
2008-08-25	735999999000007273	3806254160	1.000	6	0
2008-08-28	735999999000007310	3806255446	1.000	6	0
2008-04-04	735999999000009994	89760801	1.000	6	0
2008-04-01	735999999000010006	89760894	1.000	6	0
2008-08-25	735999999000009284	3806256994	1.000	6	0
2008-08-27	735999999000009307	3806255444	1.000	6	0
2008-04-01	735999999000010013	89760886	1.000	6	0
2008-04-01	735999999000010020	89760889	1.000	6	0
2009-07-01	735999999000009376	88364482	1.000	6	0
2009-07-01	735999999000009376	TM203005	1.000	9	0
2006-02-02	735999999000010167	85423596	1.000	6	0
2006-02-02	735999999000010174	85423597	1.000	6	0
2008-03-31	735999999000008270	89760846	1.000	6	0
2008-08-19	735999999000008409	3806256754	1.000	6	0
2008-08-25	735999999000009550	3806253852	1.000	6	0
2008-08-25	735999999000009628	3806253745	1.000	6	0
2008-05-28	735999999000007365	88208582	1.000	6	0
2008-08-27	735999999000007389	3806255662	1.000	6	0
2006-02-02	735999999000010181	85423598	1.000	6	0
2006-02-02	735999999000010198	85423599	1.000	6	0
2008-08-19	735999999000008416	3806257453	1.000	6	0
2008-08-19	735999999000008423	3806256728	1.000	6	0
2008-08-25	735999999000009642	3806254116	1.000	6	0
2009-03-23	735999999000009789	3806253793	1.000	6	0
2009-03-23	735999999000009802	3806254200	1.000	6	0
2009-03-23	735999999000009871	3806251014	1.000	6	0
2008-08-19	735999999000008430	3806257799	1.000	6	0
2008-08-19	735999999000008577	3806256978	1.000	6	0
2006-02-03	735999999000010327	85423681	1.000	6	0
2006-02-03	735999999000010334	85423682	1.000	6	0
2009-02-23	735999999000009895	3806251081	1.000	6	0
2008-04-01	735999999000009987	89760887	1.000	6	0
2008-08-19	735999999000008584	3806257838	1.000	6	0
2008-10-20	735999999000008591	3806251955	1.000	6	0
2008-08-26	735999999000007471	3806256863	1.000	6	0
2008-12-02	735999999000007563	3806252588	1.000	6	0
2006-04-26	735999999000010341	85792643	1.000	6	0
2006-04-26	735999999000010358	85792642	1.000	6	0
2008-04-01	735999999000010037	89760892	1.000	6	0
2008-04-01	735999999000010051	89760888	1.000	6	0
2008-08-19	735999999000008607	3806257759	1.000	6	0
2008-04-02	735999999000008744	94676017	1.000	6	0
2006-04-26	735999999000010365	85792641	1.000	6	0
2012-03-01	735999999000010495	TM203011	1.000	9	0
2011-06-16	735999999000008751	3806013012	1.000	6	0
2008-03-31	735999999000008768	89760796	1.000	6	0
2008-04-01	735999999000010495	88364656	1.000	6	0
2008-08-21	735999999000010518	3806253897	1.000	6	0
2008-08-22	735999999000007792	3806256750	1.000	6	0
2010-07-13	735999999000007860	3806254508	1.000	6	0
2008-04-02	735999999000008775	94676016	1.000	6	0
2008-08-26	735999999000008911	3806255718	1.000	6	0
2007-05-04	735999999000010662	88322180	1.000	6	0
2007-05-04	735999999000010679	88322182	1.000	6	0
2008-08-25	735999999000007952	3806253951	1.000	6	0
2008-03-31	735999999000008041	89760649	1.000	6	0
2008-08-26	735999999000008935	3806254179	1.000	6	0
2008-08-27	735999999000009079	3806255966	1.000	6	0
2006-02-02	735999999000010129	85423663	1.000	6	0
2006-02-02	735999999000010143	85423594	1.000	6	0
2007-05-04	735999999000010686	88322185	1.000	6	0
2007-05-04	735999999000010693	88322181	1.000	6	0
2006-02-02	735999999000010211	85423601	1.000	6	0
2006-02-03	735999999000010235	85423656	1.000	6	0
2008-08-27	735999999000009093	3806255917	1.000	6	0
2008-08-25	735999999000009246	3806256987	1.000	6	0
2007-05-04	735999999000010839	88322064	1.000	6	0
2007-05-04	735999999000010846	88322063	1.000	6	0
2006-02-03	735999999000010280	85423677	1.000	6	0
2006-02-03	735999999000010303	85423679	1.000	6	0
2008-08-25	735999999000009253	3806257062	1.000	6	0
2008-08-25	735999999000009260	3806256704	1.000	6	0
2007-05-04	735999999000010853	88322067	1.000	6	0
2007-05-04	735999999000010860	88322062	1.000	6	0
2006-04-26	735999999000010372	85792644	1.000	6	0
2006-04-26	735999999000010396	85792646	1.000	6	0
2008-03-31	735999999000008065	89760168	1.000	6	0
2008-03-31	735999999000008119	89760647	1.000	6	0
2008-03-31	735999999000008133	89760851	1.000	6	0
2008-03-31	735999999000008201	89760847	1.000	6	0
2008-04-01	735999999000011003	89760780	1.000	6	0
2008-04-01	735999999000011010	89760777	1.000	6	0
2008-08-25	735999999000009277	3806257036	1.000	6	0
2008-08-25	735999999000009574	3806257357	1.000	6	0
2008-04-01	735999999000011027	89760779	1.000	6	0
2008-04-01	735999999000011034	89760778	1.000	6	0
2008-03-31	735999999000008225	89760783	1.000	6	0
2008-08-19	735999999000008362	3806257803	1.000	6	0
2006-04-26	735999999000010464	85792629	1.000	6	0
2008-08-19	735999999000010556	3806256967	1.000	6	0
2008-08-25	735999999000009581	3806256741	1.000	6	0
2008-08-25	735999999000009598	3806253935	1.000	6	0
2008-08-18	735999999000011355	3806253579	1.000	6	0
2008-08-19	735999999000011492	3806257026	1.000	6	0
2008-08-19	735999999000008454	3806256985	1.000	6	0
2008-08-19	735999999000008478	3806257430	1.000	6	0
2008-08-19	735999999000010570	3806256859	1.000	6	0
2008-11-11	735999999000010624	3806251560	1.000	6	0
2007-05-04	735999999000010716	88322184	1.000	6	0
2007-05-04	735999999000010730	88322068	1.000	6	0
2007-05-04	735999999000010785	88322060	1.000	6	0
2007-05-04	735999999000010808	88322061	1.000	6	0
2007-05-04	735999999000010822	88322065	1.000	6	0
2007-05-04	735999999000010877	88322066	1.000	6	0
2008-08-25	735999999000009604	3806253832	1.000	6	0
2008-08-25	735999999000009758	3806253744	1.000	6	0
2009-03-31	735999999000010891	3806254226	1.000	6	0
2008-04-01	735999999000011058	89760885	1.000	6	0
2008-08-19	735999999000011508	3806256836	1.000	6	0
2008-08-19	735999999000011515	3806257439	1.000	6	0
2009-03-23	735999999000009765	3806255641	1.000	6	0
2009-03-23	735999999000009772	3806255556	1.000	6	0
2008-08-22	735999999000011072	3806256927	1.000	6	0
2008-11-11	735999999000011393	90434408	1.000	6	0
2009-03-23	735999999000009918	3806251115	1.000	6	0
2009-03-23	735999999000009925	3806251971	1.000	6	0
2008-08-19	735999999000011522	3806256867	1.000	6	0
2008-07-04	735999999000011539	90722169	1.000	6	0
2008-08-19	735999999000011461	3806256989	1.000	6	0
2008-08-19	735999999000011485	3806257023	1.000	6	0
2009-03-23	735999999000009932	3806251187	1.000	6	0
2008-04-03	735999999000009949	89761429	1.000	6	0
2008-08-19	735999999000008546	3806256772	1.000	6	0
2008-08-19	735999999000008560	3806256950	1.000	6	0
2008-04-01	735999999000010075	89760199	1.000	6	0
2006-05-08	735999999000010082	85423612	1.000	6	0
2008-08-20	735999999000011669	3806253432	1.000	6	0
2008-08-20	735999999000011676	3806255371	1.000	6	0
2008-07-04	735999999000011553	90722172	1.000	6	0
2008-07-04	735999999000011577	90722165	1.000	6	0
2008-08-21	735999999000008614	3806254152	1.000	6	0
2008-04-02	735999999000008706	94676018	1.000	6	0
2006-02-03	735999999000010242	85423673	1.000	6	0
2006-02-03	735999999000010259	85423674	1.000	6	0
2008-08-19	735999999000011690	3806253538	1.000	6	0
2010-10-21	735999999000011836	86685645	1.000	6	2
2008-08-20	735999999000011645	3806253413	1.000	6	0
2008-08-18	735999999000011713	3806253691	1.000	6	0
2008-03-31	735999999000008720	89760798	1.000	6	0
2009-08-06	735999999000008799	89760824	1.000	6	0
2008-08-18	735999999000011737	3806253459	1.000	6	0
2008-08-18	735999999000011805	3806253541	1.000	6	0
2009-08-06	735999999000008812	90384179	1.000	6	0
2008-08-26	735999999000008959	3806255843	1.000	6	0
2006-02-03	735999999000010266	85423675	1.000	6	0
2006-02-03	735999999000010273	85423676	1.000	6	0
2008-08-18	735999999000011874	3806255059	1.000	6	0
2008-08-18	735999999000011898	3806255069	1.000	6	0
2008-08-27	735999999000008973	3806260437	1.000	6	0
2008-08-27	735999999000009116	3806260396	1.000	6	0
2006-04-26	735999999000010419	85792648	1.000	6	0
2006-04-26	735999999000010426	85792650	1.000	6	0
2006-12-31	735999999000011836	TM202909	1.000	9	0
2008-08-19	735999999000011843	3806256991	1.000	6	0
2008-08-18	735999999000011850	3806255467	1.000	6	0
2008-08-18	735999999000011867	3806255018	1.000	6	0
2013-10-15	735999999000011980	14246706	1.000	6	0
2011-05-23	735999999000012055	3806252948	1.000	6	0
2008-11-12	735999999000012000	90434514	1.000	6	0
2013-11-18	735999999000012017	90434781	1.000	6	0
2008-08-27	735999999000009130	3806255237	1.000	6	0
2008-08-26	735999999000009154	3806257342	1.000	6	0
2009-02-01	735999999000010433	88312197	1.000	6	0
2006-04-26	735999999000010440	85792630	1.000	6	0
2008-08-21	735999999000012147	3806255039	1.000	6	0
2008-08-21	735999999000012215	3806254072	1.000	6	0
2008-08-18	735999999000012024	3806255107	1.000	6	0
2013-08-23	735999999000012031	14246738	1.000	6	0
2008-08-19	735999999000010587	3806256928	1.000	6	0
2008-08-20	735999999000010594	3806257039	1.000	6	0
2008-08-25	735999999000009291	3806256988	1.000	6	0
2008-08-27	735999999000009314	3806255897	1.000	6	0
2008-08-21	735999999000012239	3806254192	1.000	6	0
2008-07-04	735999999000012307	90722162	1.000	6	0
2008-08-21	735999999000012161	3806255893	1.000	6	0
2007-07-12	735999999000012185	88322459	1.000	6	0
2008-08-19	735999999000012376	3806257460	1.000	6	0
2008-08-20	735999999000012390	3806257046	1.000	6	0
2008-08-19	735999999000012338	3806257040	1.000	6	0
2008-08-19	735999999000012369	3806256761	1.000	6	0
2008-08-20	735999999000010600	3806256926	1.000	6	0
2008-08-20	735999999000010617	3806256925	1.000	6	0
2008-08-20	735999999000012468	3806254076	1.000	6	0
2008-08-20	735999999000012482	3806253721	1.000	6	0
2008-08-21	735999999000012505	3806257041	1.000	6	0
2008-08-22	735999999000012512	3806256892	1.000	6	0
2008-08-27	735999999000009369	3806255512	1.000	6	0
2008-08-25	735999999000009543	3806256756	1.000	6	0
2007-05-04	735999999000010747	88322189	1.000	6	0
2007-05-04	735999999000010754	88322187	1.000	6	0
2008-08-20	735999999000012529	3806256715	1.000	6	0
2008-08-20	735999999000012536	3806253898	1.000	6	0
2008-08-25	735999999000009567	3806257078	1.000	6	0
2008-08-25	735999999000009611	3806254064	1.000	6	0
2008-08-18	735999999000012666	3806255994	1.000	6	0
2008-08-18	735999999000012673	3806255902	1.000	6	0
2008-08-25	735999999000009635	3806253789	1.000	6	0
2008-09-11	735999999000009703	88364670	1.000	6	0
2007-05-03	735999999000010761	88208789	1.000	6	0
2007-05-04	735999999000010778	88322183	1.000	6	0
2008-08-18	735999999000012680	3806255646	1.000	6	0
2008-08-18	735999999000012697	3806255053	1.000	6	0
2008-07-04	735999999000012550	88322207	1.000	6	0
2008-07-04	735999999000012574	90722167	1.000	6	0
2009-03-24	735999999000010914	88322328	1.000	6	0
2009-03-24	735999999000010921	88208670	1.000	6	0
2008-08-18	735999999000012703	3806255654	1.000	6	0
2008-08-20	735999999000012833	3806255120	1.000	6	0
2009-03-23	735999999000009796	3806255655	1.000	6	0
2013-06-10	735999999000009819	1301514384	1.000	6	0
2009-03-23	735999999000009888	3806255651	1.000	6	0
2009-03-23	735999999000009901	3806251044	1.000	6	0
2008-07-03	735999999000012840	88322263	1.000	6	0
2008-07-03	735999999000012857	88322264	1.000	6	0
2008-04-01	735999999000009970	89760893	1.000	6	0
2008-08-20	735999999000010044	3806256325	1.000	6	0
2009-03-24	735999999000010938	88208613	1.000	6	0
2007-05-03	735999999000010945	88208790	1.000	6	0
2008-07-03	735999999000012864	88322265	1.000	6	0
2008-08-19	735999999000013007	3806255546	1.000	6	0
2008-04-01	735999999000010068	89760891	1.000	6	0
2006-02-02	735999999000010136	85423593	1.000	6	0
2009-04-23	735999999000011119	93687984	1.000	6	2
2008-08-26	735999999000011249	3806257780	1.000	6	0
2008-08-18	735999999000012642	3806255006	1.000	6	0
2008-08-18	735999999000012710	3806255704	1.000	6	0
2008-08-19	735999999000013014	3806255314	1.000	6	0
2008-08-19	735999999000013021	3806255544	1.000	6	0
2006-02-02	735999999000010150	85423595	1.000	6	0
2006-02-02	735999999000010204	85423600	1.000	6	0
2008-08-21	735999999000013335	3806256711	1.000	6	0
2008-08-21	735999999000013342	3806257028	1.000	6	0
2008-09-01	735999999000013700	87465919	1.000	6	2
2008-09-01	735999999000013700	TM200313	1.000	9	0
2006-02-02	735999999000010228	85423602	1.000	6	0
2006-02-03	735999999000010297	85423678	1.000	6	0
2008-08-18	735999999000012734	3806255786	1.000	6	0
2008-08-20	735999999000012802	3806255238	1.000	6	0
2008-08-26	735999999000011249	TM200114	1.000	9	0
2013-06-11	735999999000011430	1301514386	1.000	6	0
2008-10-22	735999999000013830	90384095	1.000	6	0
2008-08-28	735999999000013854	3806260453	1.000	6	0
2006-02-03	735999999000010310	85423680	1.000	6	0
2006-04-26	735999999000010389	85792647	1.000	6	0
2008-08-20	735999999000012826	3806255673	1.000	6	0
2008-07-03	735999999000012871	88208584	1.000	6	0
2008-08-19	735999999000011447	3806256966	1.000	6	0
2008-08-20	735999999000011591	3806255615	1.000	6	0
2008-08-28	735999999000013861	3806254946	1.000	6	0
2008-08-28	735999999000013878	3806254767	1.000	6	0
2008-07-03	735999999000012895	88322285	1.000	6	0
2008-07-03	735999999000012918	88322286	1.000	6	0
2008-10-01	735999999000014028	TM200317	1.000	9	0
2008-10-01	735999999000014028	95236096	1.000	6	0
2008-08-25	735999999000014035	3806254712	1.000	6	0
2008-07-31	735999999000014172	3806253102	1.000	6	0
2008-08-19	735999999000012987	3806255278	1.000	6	0
2008-08-20	735999999000013052	3806256922	1.000	6	0
2010-10-07	735999999000010402	86016074	1.000	6	0
2006-04-26	735999999000010457	85792627	1.000	6	0
2008-08-20	735999999000011607	3806255398	1.000	6	0
2008-08-18	735999999000011751	3806253504	1.000	6	0
2013-05-14	735999999000014189	95236088	1.000	6	0
2008-08-01	735999999000014196	3806253590	1.000	6	0
2008-08-20	735999999000013076	3806257099	1.000	6	0
2008-08-21	735999999000013120	3806254164	1.000	6	0
2006-04-26	735999999000010471	85792628	1.000	6	0
2008-08-19	735999999000010563	3806256869	1.000	6	0
2008-08-01	735999999000014202	3806253487	1.000	6	0
2008-08-01	735999999000014349	3806254171	1.000	6	0
2007-05-03	735999999000010709	88208786	1.000	6	0
2007-05-04	735999999000010723	88322188	1.000	6	0
2008-08-01	735999999000014356	3806253227	1.000	6	0
2008-08-01	735999999000014363	3806253209	1.000	6	0
2007-05-04	735999999000010792	88322186	1.000	6	0
2007-05-04	735999999000010815	88322069	1.000	6	0
2008-08-21	735999999000013168	3806253767	1.000	6	0
2008-08-21	735999999000013304	3806256778	1.000	6	0
2008-07-31	735999999000014370	3806253391	1.000	6	0
2008-07-31	735999999000014509	3806253348	1.000	6	0
2009-03-24	735999999000010884	88208692	1.000	6	0
2009-03-24	735999999000010907	88322243	1.000	6	0
2008-08-21	735999999000013328	3806257781	1.000	6	0
2007-12-02	735999999000013397	87465779	1.000	6	2
2008-08-01	735999999000014516	3806254174	1.000	6	0
2008-08-01	735999999000014523	3806254122	1.000	6	0
2007-05-03	735999999000010952	88208788	1.000	6	0
2009-02-01	735999999000010976	TM200106	1.000	9	0
2008-10-07	735999999000014530	3806257322	1.000	6	0
2008-08-07	735999999000014677	3806253626	1.000	6	0
2007-12-01	735999999000013397	TM209209	1.000	9	0
2008-08-28	735999999000013571	3806260305	1.000	6	0
2009-02-01	735999999000010976	94850329	1.000	6	2
2008-04-01	735999999000011041	89760775	1.000	6	0
2008-08-18	735999999000011768	3806253520	1.000	6	0
2008-08-18	735999999000011775	3806253580	1.000	6	0
2012-05-29	735999999000014684	3806255027	1.000	6	0
2013-01-17	735999999000014691	90722057	1.000	6	0
2008-09-02	735999999000013649	3806260775	1.000	6	0
2008-08-25	735999999000013731	3806256975	1.000	6	0
2008-08-01	735999999000014707	3806254181	1.000	6	0
2008-10-09	735999999000014844	88312344	1.000	6	0
2008-08-18	735999999000011782	3806253550	1.000	6	0
2008-08-19	735999999000011911	3806256705	1.000	6	0
2008-09-01	735999999000013892	TM200316	1.000	9	0
2008-09-01	735999999000013892	87059754	1.000	6	2
2008-08-22	735999999000011065	3806257507	1.000	6	0
2008-08-21	735999999000011294	3806253741	1.000	6	0
2008-02-12	735999999000014851	3806014741	1.000	6	0
2011-06-27	735999999000014868	3806254139	1.000	6	0
2008-08-18	735999999000011928	3806255055	1.000	6	0
2008-08-18	735999999000011935	3806255906	1.000	6	0
2008-08-25	735999999000013984	3806257458	1.000	6	0
2008-08-29	735999999000014059	TM200315	1.000	9	0
2008-02-12	735999999000014875	3806013311	1.000	6	0
2008-09-23	735999999000015001	3806259862	1.000	6	0
2008-11-11	735999999000011386	90615152	1.000	6	0
2013-02-07	735999999000011409	11766679	1.000	6	3
2008-08-21	735999999000015025	3806253506	1.000	6	0
2008-08-20	735999999000015179	3806256762	1.000	6	0
2008-08-29	735999999000014059	3806254731	1.000	6	0
2008-08-01	735999999000014141	3806253378	1.000	6	0
2008-08-18	735999999000011942	3806255422	1.000	6	0
2008-08-19	735999999000012086	3806256701	1.000	6	0
2008-08-18	735999999000015186	3806255846	1.000	6	0
2008-08-20	735999999000015193	3806256917	1.000	6	0
2008-08-01	735999999000014165	3806254119	1.000	6	0
2008-08-01	735999999000014219	3806253433	1.000	6	0
2008-08-19	735999999000012093	3806256943	1.000	6	0
2008-08-19	735999999000012109	3806256774	1.000	6	0
2008-08-20	735999999000015209	3806256870	1.000	6	0
2008-08-20	735999999000015346	3806256942	1.000	6	0
2008-08-21	735999999000012253	3806253799	1.000	6	0
2008-07-04	735999999000012260	90722164	1.000	6	0
